,DataPesquisa,Ida,Volta,de,para,preco
0,16/01/2020 15:39:19,2020-07-05,2020-07-20,POA,ATL,6561
1,16/01/2020 15:39:20,2020-07-02,2020-07-17,POA,MIA,3834
2,16/01/2020 15:39:20,2020-07-02,2020-07-18,POA,MIA,3864
3,16/01/2020 15:39:20,2020-07-02,2020-07-19,POA,MIA,4003
4,16/01/2020 15:39:20,2020-07-02,2020-07-20,POA,MIA,3892
5,16/01/2020 15:39:20,2020-07-02,2020-07-21,POA,MIA,3922
6,16/01/2020 15:39:20,2020-07-02,2020-07-22,POA,MIA,3919
7,16/01/2020 15:39:20,2020-07-02,2020-07-23,POA,MIA,3928
8,16/01/2020 15:39:20,2020-07-03,2020-07-17,POA,MIA,3766
9,16/01/2020 15:39:20,2020-07-03,2020-07-18,POA,MIA,3781
10,16/01/2020 15:39:20,2020-07-03,2020-07-19,POA,MIA,3789
11,16/01/2020 15:39:20,2020-07-03,2020-07-20,POA,MIA,3748
12,16/01/2020 15:39:20,2020-07-03,2020-07-21,POA,MIA,3761
13,16/01/2020 15:39:20,2020-07-03,2020-07-22,POA,MIA,3781
14,16/01/2020 15:39:20,2020-07-03,2020-07-23,POA,MIA,3807
15,16/01/2020 15:39:20,2020-07-04,2020-07-17,POA,MIA,3781
16,16/01/2020 15:39:20,2020-07-04,2020-07-18,POA,MIA,3825
17,16/01/2020 15:39:20,2020-07-04,2020-07-19,POA,MIA,3823
18,16/01/2020 15:39:20,2020-07-04,2020-07-20,POA,MIA,3838
19,16/01/2020 15:39:20,2020-07-04,2020-07-21,POA,MIA,3878
20,16/01/2020 15:39:20,2020-07-04,2020-07-22,POA,MIA,3900
21,16/01/2020 15:39:20,2020-07-04,2020-07-23,POA,MIA,3923
22,16/01/2020 15:39:20,2020-07-05,2020-07-17,POA,MIA,3930
23,16/01/2020 15:39:20,2020-07-05,2020-07-18,POA,MIA,3889
24,16/01/2020 15:39:20,2020-07-05,2020-07-19,POA,MIA,3863
25,16/01/2020 15:39:20,2020-07-05,2020-07-20,POA,MIA,3948
26,16/01/2020 15:39:20,2020-07-05,2020-07-21,POA,MIA,3918
27,16/01/2020 15:39:20,2020-07-05,2020-07-22,POA,MIA,3939
28,16/01/2020 15:39:20,2020-07-05,2020-07-23,POA,MIA,3975
29,16/01/2020 15:39:20,2020-07-06,2020-07-17,POA,MIA,3940
30,16/01/2020 15:39:20,2020-07-06,2020-07-18,POA,MIA,4208
31,16/01/2020 15:39:20,2020-07-06,2020-07-19,POA,MIA,4052
32,16/01/2020 15:39:20,2020-07-06,2020-07-20,POA,MIA,3901
33,16/01/2020 15:39:20,2020-07-06,2020-07-21,POA,MIA,3836
34,16/01/2020 15:39:20,2020-07-06,2020-07-22,POA,MIA,3825
35,16/01/2020 15:39:20,2020-07-06,2020-07-23,POA,MIA,3838
36,16/01/2020 15:39:20,2020-07-07,2020-07-17,POA,MIA,3791
37,16/01/2020 15:39:20,2020-07-07,2020-07-18,POA,MIA,3890
38,16/01/2020 15:39:20,2020-07-07,2020-07-19,POA,MIA,3956
39,16/01/2020 15:39:20,2020-07-07,2020-07-20,POA,MIA,3881
40,16/01/2020 15:39:20,2020-07-07,2020-07-21,POA,MIA,3828
41,16/01/2020 15:39:20,2020-07-07,2020-07-22,POA,MIA,3798
42,16/01/2020 15:39:20,2020-07-07,2020-07-23,POA,MIA,3812
43,16/01/2020 15:39:20,2020-07-08,2020-07-17,POA,MIA,3827
44,16/01/2020 15:39:20,2020-07-08,2020-07-18,POA,MIA,3822
45,16/01/2020 15:39:20,2020-07-08,2020-07-19,POA,MIA,4047
46,16/01/2020 15:39:20,2020-07-08,2020-07-20,POA,MIA,3983
47,16/01/2020 15:39:20,2020-07-08,2020-07-21,POA,MIA,3941
48,16/01/2020 15:39:20,2020-07-08,2020-07-22,POA,MIA,3950
49,16/01/2020 15:39:20,2020-07-08,2020-07-23,POA,MIA,3943
50,16/01/2020 15:39:39,2020-07-02,2020-07-18,GRU,ATL,4830
51,16/01/2020 15:39:39,2020-07-05,2020-07-20,GRU,ATL,4788
52,16/01/2020 15:39:39,2020-07-07,2020-07-21,GRU,ATL,4726
53,16/01/2020 15:39:39,2020-07-07,2020-07-23,GRU,ATL,4749
54,16/01/2020 15:39:40,2020-07-02,2020-07-17,GRU,MIA,3795
55,16/01/2020 15:39:40,2020-07-02,2020-07-18,GRU,MIA,3625
56,16/01/2020 15:39:40,2020-07-02,2020-07-19,GRU,MIA,3587
57,16/01/2020 15:39:40,2020-07-02,2020-07-20,GRU,MIA,3450
58,16/01/2020 15:39:40,2020-07-02,2020-07-21,GRU,MIA,3441
59,16/01/2020 15:39:40,2020-07-02,2020-07-22,GRU,MIA,3518
60,16/01/2020 15:39:40,2020-07-02,2020-07-23,GRU,MIA,3372
61,16/01/2020 15:39:40,2020-07-03,2020-07-17,GRU,MIA,3625
62,16/01/2020 15:39:40,2020-07-03,2020-07-18,GRU,MIA,3770
63,16/01/2020 15:39:40,2020-07-03,2020-07-19,GRU,MIA,3609
64,16/01/2020 15:39:40,2020-07-03,2020-07-20,GRU,MIA,3529
65,16/01/2020 15:39:40,2020-07-03,2020-07-21,GRU,MIA,3519
66,16/01/2020 15:39:40,2020-07-03,2020-07-22,GRU,MIA,3426
67,16/01/2020 15:39:40,2020-07-03,2020-07-23,GRU,MIA,3450
68,16/01/2020 15:39:40,2020-07-04,2020-07-17,GRU,MIA,3683
69,16/01/2020 15:39:40,2020-07-04,2020-07-18,GRU,MIA,3770
70,16/01/2020 15:39:40,2020-07-04,2020-07-19,GRU,MIA,3770
71,16/01/2020 15:39:40,2020-07-04,2020-07-20,GRU,MIA,3644
72,16/01/2020 15:39:40,2020-07-04,2020-07-21,GRU,MIA,3522
73,16/01/2020 15:39:40,2020-07-04,2020-07-22,GRU,MIA,3446
74,16/01/2020 15:39:40,2020-07-04,2020-07-23,GRU,MIA,3494
75,16/01/2020 15:39:40,2020-07-05,2020-07-17,GRU,MIA,3625
76,16/01/2020 15:39:40,2020-07-05,2020-07-18,GRU,MIA,3770
77,16/01/2020 15:39:40,2020-07-05,2020-07-19,GRU,MIA,3596
78,16/01/2020 15:39:40,2020-07-05,2020-07-20,GRU,MIA,3477
79,16/01/2020 15:39:40,2020-07-05,2020-07-21,GRU,MIA,3481
80,16/01/2020 15:39:40,2020-07-05,2020-07-22,GRU,MIA,3398
81,16/01/2020 15:39:40,2020-07-05,2020-07-23,GRU,MIA,3436
82,16/01/2020 15:39:40,2020-07-06,2020-07-17,GRU,MIA,3449
83,16/01/2020 15:39:40,2020-07-06,2020-07-18,GRU,MIA,3372
84,16/01/2020 15:39:40,2020-07-06,2020-07-19,GRU,MIA,3380
85,16/01/2020 15:39:40,2020-07-06,2020-07-20,GRU,MIA,3311
86,16/01/2020 15:39:40,2020-07-06,2020-07-21,GRU,MIA,3372
87,16/01/2020 15:39:40,2020-07-06,2020-07-22,GRU,MIA,3130
88,16/01/2020 15:39:40,2020-07-06,2020-07-23,GRU,MIA,3301
89,16/01/2020 15:39:40,2020-07-07,2020-07-17,GRU,MIA,3514
90,16/01/2020 15:39:40,2020-07-07,2020-07-18,GRU,MIA,3510
91,16/01/2020 15:39:40,2020-07-07,2020-07-19,GRU,MIA,3580
92,16/01/2020 15:39:40,2020-07-07,2020-07-20,GRU,MIA,3519
93,16/01/2020 15:39:40,2020-07-07,2020-07-21,GRU,MIA,3268
94,16/01/2020 15:39:40,2020-07-07,2020-07-22,GRU,MIA,3323
95,16/01/2020 15:39:40,2020-07-07,2020-07-23,GRU,MIA,3518
96,16/01/2020 15:39:40,2020-07-08,2020-07-17,GRU,MIA,3558
97,16/01/2020 15:39:40,2020-07-08,2020-07-18,GRU,MIA,3599
98,16/01/2020 15:39:40,2020-07-08,2020-07-19,GRU,MIA,3580
99,16/01/2020 15:39:40,2020-07-08,2020-07-20,GRU,MIA,3518
100,16/01/2020 15:39:40,2020-07-08,2020-07-21,GRU,MIA,3330
101,16/01/2020 15:39:40,2020-07-08,2020-07-22,GRU,MIA,3442
102,16/01/2020 15:39:40,2020-07-08,2020-07-23,GRU,MIA,3421
103,16/01/2020 15:39:54,2020-07-05,2020-07-20,GIG,ATL,5343
104,16/01/2020 15:39:54,2020-07-02,2020-07-17,GIG,MIA,3388
105,16/01/2020 15:39:54,2020-07-02,2020-07-18,GIG,MIA,3398
106,16/01/2020 15:39:54,2020-07-02,2020-07-19,GIG,MIA,3382
107,16/01/2020 15:39:54,2020-07-02,2020-07-20,GIG,MIA,3419
108,16/01/2020 15:39:54,2020-07-02,2020-07-21,GIG,MIA,3428
109,16/01/2020 15:39:54,2020-07-02,2020-07-22,GIG,MIA,3933
110,16/01/2020 15:39:54,2020-07-02,2020-07-23,GIG,MIA,3415
111,16/01/2020 15:39:54,2020-07-03,2020-07-17,GIG,MIA,3343
112,16/01/2020 15:39:54,2020-07-03,2020-07-18,GIG,MIA,3392
113,16/01/2020 15:39:54,2020-07-03,2020-07-19,GIG,MIA,3392
114,16/01/2020 15:39:54,2020-07-03,2020-07-20,GIG,MIA,3447
115,16/01/2020 15:39:54,2020-07-03,2020-07-21,GIG,MIA,3458
116,16/01/2020 15:39:54,2020-07-03,2020-07-22,GIG,MIA,3452
117,16/01/2020 15:39:54,2020-07-03,2020-07-23,GIG,MIA,3464
118,16/01/2020 15:39:54,2020-07-04,2020-07-17,GIG,MIA,3449
119,16/01/2020 15:39:54,2020-07-04,2020-07-18,GIG,MIA,3413
120,16/01/2020 15:39:54,2020-07-04,2020-07-19,GIG,MIA,3401
121,16/01/2020 15:39:54,2020-07-04,2020-07-20,GIG,MIA,3443
122,16/01/2020 15:39:54,2020-07-04,2020-07-21,GIG,MIA,3452
123,16/01/2020 15:39:54,2020-07-04,2020-07-22,GIG,MIA,3448
124,16/01/2020 15:39:54,2020-07-04,2020-07-23,GIG,MIA,3484
125,16/01/2020 15:39:54,2020-07-05,2020-07-17,GIG,MIA,3410
126,16/01/2020 15:39:54,2020-07-05,2020-07-18,GIG,MIA,3369
127,16/01/2020 15:39:54,2020-07-05,2020-07-19,GIG,MIA,3324
128,16/01/2020 15:39:54,2020-07-05,2020-07-20,GIG,MIA,3412
129,16/01/2020 15:39:54,2020-07-05,2020-07-21,GIG,MIA,3455
130,16/01/2020 15:39:54,2020-07-05,2020-07-22,GIG,MIA,3450
131,16/01/2020 15:39:54,2020-07-05,2020-07-23,GIG,MIA,3462
132,16/01/2020 15:39:54,2020-07-06,2020-07-17,GIG,MIA,3469
133,16/01/2020 15:39:54,2020-07-06,2020-07-18,GIG,MIA,3447
134,16/01/2020 15:39:54,2020-07-06,2020-07-19,GIG,MIA,3375
135,16/01/2020 15:39:54,2020-07-06,2020-07-20,GIG,MIA,3560
136,16/01/2020 15:39:54,2020-07-06,2020-07-21,GIG,MIA,3556
137,16/01/2020 15:39:54,2020-07-06,2020-07-22,GIG,MIA,3521
138,16/01/2020 15:39:54,2020-07-06,2020-07-23,GIG,MIA,3510
139,16/01/2020 15:39:54,2020-07-07,2020-07-17,GIG,MIA,3505
140,16/01/2020 15:39:54,2020-07-07,2020-07-18,GIG,MIA,3472
141,16/01/2020 15:39:54,2020-07-07,2020-07-19,GIG,MIA,3443
142,16/01/2020 15:39:54,2020-07-07,2020-07-20,GIG,MIA,3599
143,16/01/2020 15:39:54,2020-07-07,2020-07-21,GIG,MIA,3608
144,16/01/2020 15:39:54,2020-07-07,2020-07-22,GIG,MIA,3547
145,16/01/2020 15:39:54,2020-07-07,2020-07-23,GIG,MIA,3554
146,16/01/2020 15:39:54,2020-07-08,2020-07-17,GIG,MIA,3618
147,16/01/2020 15:39:54,2020-07-08,2020-07-18,GIG,MIA,3543
148,16/01/2020 15:39:54,2020-07-08,2020-07-19,GIG,MIA,3500
149,16/01/2020 15:39:54,2020-07-08,2020-07-20,GIG,MIA,3658
150,16/01/2020 15:39:54,2020-07-08,2020-07-21,GIG,MIA,3650
151,16/01/2020 15:39:54,2020-07-08,2020-07-22,GIG,MIA,3633
152,16/01/2020 15:39:54,2020-07-08,2020-07-23,GIG,MIA,3640
153,16/01/2020 15:40:09,2020-07-05,2020-07-20,BSB,ATL,6080
154,16/01/2020 15:40:10,2020-07-02,2020-07-17,BSB,MIA,4009
155,16/01/2020 15:40:10,2020-07-02,2020-07-18,BSB,MIA,4080
156,16/01/2020 15:40:10,2020-07-02,2020-07-19,BSB,MIA,4127
157,16/01/2020 15:40:10,2020-07-02,2020-07-20,BSB,MIA,4004
158,16/01/2020 15:40:10,2020-07-02,2020-07-21,BSB,MIA,3971
159,16/01/2020 15:40:10,2020-07-02,2020-07-22,BSB,MIA,3943
160,16/01/2020 15:40:10,2020-07-02,2020-07-23,BSB,MIA,4019
161,16/01/2020 15:40:10,2020-07-03,2020-07-17,BSB,MIA,4032
162,16/01/2020 15:40:10,2020-07-03,2020-07-18,BSB,MIA,4143
163,16/01/2020 15:40:10,2020-07-03,2020-07-19,BSB,MIA,4159
164,16/01/2020 15:40:10,2020-07-03,2020-07-20,BSB,MIA,3974
165,16/01/2020 15:40:10,2020-07-03,2020-07-21,BSB,MIA,4022
166,16/01/2020 15:40:10,2020-07-03,2020-07-22,BSB,MIA,4015
167,16/01/2020 15:40:10,2020-07-03,2020-07-23,BSB,MIA,4062
168,16/01/2020 15:40:10,2020-07-04,2020-07-17,BSB,MIA,4101
169,16/01/2020 15:40:10,2020-07-04,2020-07-18,BSB,MIA,4061
170,16/01/2020 15:40:10,2020-07-04,2020-07-19,BSB,MIA,4159
171,16/01/2020 15:40:10,2020-07-04,2020-07-20,BSB,MIA,4013
172,16/01/2020 15:40:10,2020-07-04,2020-07-21,BSB,MIA,4041
173,16/01/2020 15:40:10,2020-07-04,2020-07-22,BSB,MIA,4023
174,16/01/2020 15:40:10,2020-07-04,2020-07-23,BSB,MIA,4071
175,16/01/2020 15:40:10,2020-07-05,2020-07-17,BSB,MIA,4083
176,16/01/2020 15:40:10,2020-07-05,2020-07-18,BSB,MIA,4095
177,16/01/2020 15:40:10,2020-07-05,2020-07-19,BSB,MIA,3994
178,16/01/2020 15:40:10,2020-07-05,2020-07-20,BSB,MIA,4023
179,16/01/2020 15:40:10,2020-07-05,2020-07-21,BSB,MIA,4017
180,16/01/2020 15:40:10,2020-07-05,2020-07-22,BSB,MIA,3972
181,16/01/2020 15:40:10,2020-07-05,2020-07-23,BSB,MIA,4027
182,16/01/2020 15:40:10,2020-07-06,2020-07-17,BSB,MIA,4025
183,16/01/2020 15:40:10,2020-07-06,2020-07-18,BSB,MIA,4030
184,16/01/2020 15:40:10,2020-07-06,2020-07-19,BSB,MIA,4055
185,16/01/2020 15:40:10,2020-07-06,2020-07-20,BSB,MIA,4128
186,16/01/2020 15:40:10,2020-07-06,2020-07-21,BSB,MIA,4085
187,16/01/2020 15:40:10,2020-07-06,2020-07-22,BSB,MIA,4037
188,16/01/2020 15:40:10,2020-07-06,2020-07-23,BSB,MIA,4087
189,16/01/2020 15:40:10,2020-07-07,2020-07-17,BSB,MIA,3953
190,16/01/2020 15:40:10,2020-07-07,2020-07-18,BSB,MIA,3978
191,16/01/2020 15:40:10,2020-07-07,2020-07-19,BSB,MIA,4001
192,16/01/2020 15:40:10,2020-07-07,2020-07-20,BSB,MIA,3972
193,16/01/2020 15:40:10,2020-07-07,2020-07-21,BSB,MIA,3901
194,16/01/2020 15:40:10,2020-07-07,2020-07-22,BSB,MIA,3969
195,16/01/2020 15:40:10,2020-07-07,2020-07-23,BSB,MIA,4019
196,16/01/2020 15:40:10,2020-07-08,2020-07-17,BSB,MIA,3915
197,16/01/2020 15:40:10,2020-07-08,2020-07-18,BSB,MIA,3923
198,16/01/2020 15:40:10,2020-07-08,2020-07-19,BSB,MIA,3971
199,16/01/2020 15:40:10,2020-07-08,2020-07-20,BSB,MIA,3965
200,16/01/2020 15:40:10,2020-07-08,2020-07-21,BSB,MIA,3892
201,16/01/2020 15:40:10,2020-07-08,2020-07-22,BSB,MIA,3836
202,16/01/2020 15:40:10,2020-07-08,2020-07-23,BSB,MIA,3973
203,16/01/2020 15:40:24,2020-07-05,2020-07-20,FOR,ATL,4988
204,16/01/2020 15:40:25,2020-07-02,2020-07-17,FOR,MIA,4025
205,16/01/2020 15:40:25,2020-07-02,2020-07-18,FOR,MIA,4168
206,16/01/2020 15:40:25,2020-07-02,2020-07-19,FOR,MIA,4042
207,16/01/2020 15:40:25,2020-07-02,2020-07-20,FOR,MIA,3982
208,16/01/2020 15:40:25,2020-07-02,2020-07-21,FOR,MIA,3933
209,16/01/2020 15:40:25,2020-07-02,2020-07-22,FOR,MIA,3931
210,16/01/2020 15:40:25,2020-07-02,2020-07-23,FOR,MIA,4050
211,16/01/2020 15:40:25,2020-07-03,2020-07-17,FOR,MIA,3979
212,16/01/2020 15:40:25,2020-07-03,2020-07-18,FOR,MIA,4903
213,16/01/2020 15:40:25,2020-07-03,2020-07-19,FOR,MIA,4079
214,16/01/2020 15:40:25,2020-07-03,2020-07-20,FOR,MIA,3934
215,16/01/2020 15:40:25,2020-07-03,2020-07-21,FOR,MIA,3904
216,16/01/2020 15:40:25,2020-07-03,2020-07-22,FOR,MIA,3910
217,16/01/2020 15:40:25,2020-07-03,2020-07-23,FOR,MIA,4004
218,16/01/2020 15:40:25,2020-07-04,2020-07-17,FOR,MIA,4001
219,16/01/2020 15:40:25,2020-07-04,2020-07-18,FOR,MIA,4165
220,16/01/2020 15:40:25,2020-07-04,2020-07-19,FOR,MIA,4069
221,16/01/2020 15:40:25,2020-07-04,2020-07-20,FOR,MIA,3910
222,16/01/2020 15:40:25,2020-07-04,2020-07-21,FOR,MIA,3939
223,16/01/2020 15:40:25,2020-07-04,2020-07-22,FOR,MIA,3861
224,16/01/2020 15:40:25,2020-07-04,2020-07-23,FOR,MIA,3995
225,16/01/2020 15:40:25,2020-07-05,2020-07-17,FOR,MIA,3861
226,16/01/2020 15:40:25,2020-07-05,2020-07-18,FOR,MIA,4002
227,16/01/2020 15:40:25,2020-07-05,2020-07-19,FOR,MIA,3855
228,16/01/2020 15:40:25,2020-07-05,2020-07-20,FOR,MIA,3703
229,16/01/2020 15:40:25,2020-07-05,2020-07-21,FOR,MIA,3738
230,16/01/2020 15:40:25,2020-07-05,2020-07-22,FOR,MIA,3714
231,16/01/2020 15:40:25,2020-07-05,2020-07-23,FOR,MIA,3754
232,16/01/2020 15:40:25,2020-07-06,2020-07-17,FOR,MIA,3644
233,16/01/2020 15:40:25,2020-07-06,2020-07-18,FOR,MIA,3958
234,16/01/2020 15:40:25,2020-07-06,2020-07-19,FOR,MIA,3556
235,16/01/2020 15:40:25,2020-07-06,2020-07-20,FOR,MIA,3592
236,16/01/2020 15:40:25,2020-07-06,2020-07-21,FOR,MIA,3505
237,16/01/2020 15:40:25,2020-07-06,2020-07-22,FOR,MIA,3512
238,16/01/2020 15:40:25,2020-07-06,2020-07-23,FOR,MIA,3539
239,16/01/2020 15:40:25,2020-07-07,2020-07-17,FOR,MIA,3653
240,16/01/2020 15:40:25,2020-07-07,2020-07-18,FOR,MIA,4053
241,16/01/2020 15:40:25,2020-07-07,2020-07-19,FOR,MIA,3841
242,16/01/2020 15:40:25,2020-07-07,2020-07-20,FOR,MIA,3544
243,16/01/2020 15:40:25,2020-07-07,2020-07-21,FOR,MIA,3589
244,16/01/2020 15:40:25,2020-07-07,2020-07-22,FOR,MIA,3550
245,16/01/2020 15:40:25,2020-07-07,2020-07-23,FOR,MIA,3618
246,16/01/2020 15:40:25,2020-07-08,2020-07-17,FOR,MIA,3581
247,16/01/2020 15:40:25,2020-07-08,2020-07-18,FOR,MIA,3848
248,16/01/2020 15:40:25,2020-07-08,2020-07-19,FOR,MIA,3902
249,16/01/2020 15:40:25,2020-07-08,2020-07-20,FOR,MIA,3472
250,16/01/2020 15:40:25,2020-07-08,2020-07-21,FOR,MIA,3494
251,16/01/2020 15:40:25,2020-07-08,2020-07-22,FOR,MIA,3511
252,16/01/2020 15:40:25,2020-07-08,2020-07-23,FOR,MIA,3603
0,16/01/2020 15:45:01,2020-07-05,2020-07-20,POA,ATL,6561
1,16/01/2020 15:45:02,2020-07-02,2020-07-17,POA,MIA,3834
2,16/01/2020 15:45:02,2020-07-02,2020-07-18,POA,MIA,3864
3,16/01/2020 15:45:02,2020-07-02,2020-07-19,POA,MIA,4003
4,16/01/2020 15:45:02,2020-07-02,2020-07-20,POA,MIA,3892
5,16/01/2020 15:45:02,2020-07-02,2020-07-21,POA,MIA,3922
6,16/01/2020 15:45:02,2020-07-02,2020-07-22,POA,MIA,3919
7,16/01/2020 15:45:02,2020-07-02,2020-07-23,POA,MIA,3928
8,16/01/2020 15:45:02,2020-07-03,2020-07-17,POA,MIA,3766
9,16/01/2020 15:45:02,2020-07-03,2020-07-18,POA,MIA,3781
10,16/01/2020 15:45:02,2020-07-03,2020-07-19,POA,MIA,3789
11,16/01/2020 15:45:02,2020-07-03,2020-07-20,POA,MIA,3748
12,16/01/2020 15:45:02,2020-07-03,2020-07-21,POA,MIA,3761
13,16/01/2020 15:45:02,2020-07-03,2020-07-22,POA,MIA,3781
14,16/01/2020 15:45:02,2020-07-03,2020-07-23,POA,MIA,3807
15,16/01/2020 15:45:02,2020-07-04,2020-07-17,POA,MIA,3781
16,16/01/2020 15:45:02,2020-07-04,2020-07-18,POA,MIA,3825
17,16/01/2020 15:45:02,2020-07-04,2020-07-19,POA,MIA,3823
18,16/01/2020 15:45:02,2020-07-04,2020-07-20,POA,MIA,3838
19,16/01/2020 15:45:02,2020-07-04,2020-07-21,POA,MIA,3878
20,16/01/2020 15:45:02,2020-07-04,2020-07-22,POA,MIA,3900
21,16/01/2020 15:45:02,2020-07-04,2020-07-23,POA,MIA,3923
22,16/01/2020 15:45:02,2020-07-05,2020-07-17,POA,MIA,3930
23,16/01/2020 15:45:02,2020-07-05,2020-07-18,POA,MIA,3889
24,16/01/2020 15:45:02,2020-07-05,2020-07-19,POA,MIA,3863
25,16/01/2020 15:45:02,2020-07-05,2020-07-20,POA,MIA,3948
26,16/01/2020 15:45:02,2020-07-05,2020-07-21,POA,MIA,3918
27,16/01/2020 15:45:02,2020-07-05,2020-07-22,POA,MIA,3939
28,16/01/2020 15:45:02,2020-07-05,2020-07-23,POA,MIA,3975
29,16/01/2020 15:45:02,2020-07-06,2020-07-17,POA,MIA,3940
30,16/01/2020 15:45:02,2020-07-06,2020-07-18,POA,MIA,4208
31,16/01/2020 15:45:02,2020-07-06,2020-07-19,POA,MIA,4052
32,16/01/2020 15:45:02,2020-07-06,2020-07-20,POA,MIA,3901
33,16/01/2020 15:45:02,2020-07-06,2020-07-21,POA,MIA,3836
34,16/01/2020 15:45:02,2020-07-06,2020-07-22,POA,MIA,3825
35,16/01/2020 15:45:02,2020-07-06,2020-07-23,POA,MIA,3838
36,16/01/2020 15:45:02,2020-07-07,2020-07-17,POA,MIA,3791
37,16/01/2020 15:45:02,2020-07-07,2020-07-18,POA,MIA,3890
38,16/01/2020 15:45:02,2020-07-07,2020-07-19,POA,MIA,3956
