,DataPesquisa,Ida,Volta,de,para,preco
39,16/01/2020 15:45:02,2020-07-07,2020-07-20,POA,MIA,3881
40,16/01/2020 15:45:02,2020-07-07,2020-07-21,POA,MIA,3828
41,16/01/2020 15:45:02,2020-07-07,2020-07-22,POA,MIA,3798
42,16/01/2020 15:45:02,2020-07-07,2020-07-23,POA,MIA,3812
43,16/01/2020 15:45:02,2020-07-08,2020-07-17,POA,MIA,3827
44,16/01/2020 15:45:02,2020-07-08,2020-07-18,POA,MIA,3822
45,16/01/2020 15:45:02,2020-07-08,2020-07-19,POA,MIA,4047
46,16/01/2020 15:45:02,2020-07-08,2020-07-20,POA,MIA,3983
47,16/01/2020 15:45:02,2020-07-08,2020-07-21,POA,MIA,3941
48,16/01/2020 15:45:02,2020-07-08,2020-07-22,POA,MIA,3950
49,16/01/2020 15:45:02,2020-07-08,2020-07-23,POA,MIA,3943
50,16/01/2020 15:45:05,2020-07-02,2020-07-18,GRU,ATL,4830
51,16/01/2020 15:45:05,2020-07-05,2020-07-20,GRU,ATL,4788
52,16/01/2020 15:45:05,2020-07-07,2020-07-21,GRU,ATL,4726
53,16/01/2020 15:45:05,2020-07-07,2020-07-23,GRU,ATL,4749
54,16/01/2020 15:45:06,2020-07-02,2020-07-17,GRU,MIA,3795
55,16/01/2020 15:45:06,2020-07-02,2020-07-18,GRU,MIA,3625
56,16/01/2020 15:45:06,2020-07-02,2020-07-19,GRU,MIA,3578
57,16/01/2020 15:45:06,2020-07-02,2020-07-20,GRU,MIA,3480
58,16/01/2020 15:45:06,2020-07-02,2020-07-21,GRU,MIA,3462
59,16/01/2020 15:45:06,2020-07-02,2020-07-22,GRU,MIA,3518
60,16/01/2020 15:45:06,2020-07-02,2020-07-23,GRU,MIA,3372
61,16/01/2020 15:45:06,2020-07-03,2020-07-17,GRU,MIA,3625
62,16/01/2020 15:45:06,2020-07-03,2020-07-18,GRU,MIA,3770
63,16/01/2020 15:45:06,2020-07-03,2020-07-19,GRU,MIA,3601
64,16/01/2020 15:45:06,2020-07-03,2020-07-20,GRU,MIA,3509
65,16/01/2020 15:45:06,2020-07-03,2020-07-21,GRU,MIA,3498
66,16/01/2020 15:45:06,2020-07-03,2020-07-22,GRU,MIA,3417
67,16/01/2020 15:45:06,2020-07-03,2020-07-23,GRU,MIA,3457
68,16/01/2020 15:45:06,2020-07-04,2020-07-17,GRU,MIA,3736
69,16/01/2020 15:45:06,2020-07-04,2020-07-18,GRU,MIA,3770
70,16/01/2020 15:45:06,2020-07-04,2020-07-19,GRU,MIA,3770
71,16/01/2020 15:45:06,2020-07-04,2020-07-20,GRU,MIA,3644
72,16/01/2020 15:45:06,2020-07-04,2020-07-21,GRU,MIA,3503
73,16/01/2020 15:45:06,2020-07-04,2020-07-22,GRU,MIA,3440
74,16/01/2020 15:45:06,2020-07-04,2020-07-23,GRU,MIA,3489
75,16/01/2020 15:45:06,2020-07-05,2020-07-17,GRU,MIA,3673
76,16/01/2020 15:45:06,2020-07-05,2020-07-18,GRU,MIA,3770
77,16/01/2020 15:45:06,2020-07-05,2020-07-19,GRU,MIA,3346
78,16/01/2020 15:45:06,2020-07-05,2020-07-20,GRU,MIA,3495
79,16/01/2020 15:45:06,2020-07-05,2020-07-21,GRU,MIA,3485
80,16/01/2020 15:45:06,2020-07-05,2020-07-22,GRU,MIA,3423
81,16/01/2020 15:45:06,2020-07-05,2020-07-23,GRU,MIA,3462
82,16/01/2020 15:45:06,2020-07-06,2020-07-17,GRU,MIA,3501
83,16/01/2020 15:45:06,2020-07-06,2020-07-18,GRU,MIA,3372
84,16/01/2020 15:45:06,2020-07-06,2020-07-19,GRU,MIA,3394
85,16/01/2020 15:45:06,2020-07-06,2020-07-20,GRU,MIA,3377
86,16/01/2020 15:45:06,2020-07-06,2020-07-21,GRU,MIA,3372
87,16/01/2020 15:45:06,2020-07-06,2020-07-22,GRU,MIA,3130
88,16/01/2020 15:45:06,2020-07-06,2020-07-23,GRU,MIA,3347
89,16/01/2020 15:45:06,2020-07-07,2020-07-17,GRU,MIA,3536
90,16/01/2020 15:45:06,2020-07-07,2020-07-18,GRU,MIA,3499
91,16/01/2020 15:45:06,2020-07-07,2020-07-19,GRU,MIA,3580
92,16/01/2020 15:45:06,2020-07-07,2020-07-20,GRU,MIA,3519
93,16/01/2020 15:45:06,2020-07-07,2020-07-21,GRU,MIA,3268
94,16/01/2020 15:45:06,2020-07-07,2020-07-22,GRU,MIA,3346
95,16/01/2020 15:45:06,2020-07-07,2020-07-23,GRU,MIA,3518
96,16/01/2020 15:45:06,2020-07-08,2020-07-17,GRU,MIA,3631
97,16/01/2020 15:45:06,2020-07-08,2020-07-18,GRU,MIA,3653
98,16/01/2020 15:45:06,2020-07-08,2020-07-19,GRU,MIA,3585
99,16/01/2020 15:45:06,2020-07-08,2020-07-20,GRU,MIA,3518
100,16/01/2020 15:45:06,2020-07-08,2020-07-21,GRU,MIA,3444
101,16/01/2020 15:45:06,2020-07-08,2020-07-22,GRU,MIA,3442
102,16/01/2020 15:45:06,2020-07-08,2020-07-23,GRU,MIA,3475
103,16/01/2020 15:45:07,2020-07-05,2020-07-20,GIG,ATL,5343
104,16/01/2020 15:45:07,2020-07-02,2020-07-17,GIG,MIA,3388
105,16/01/2020 15:45:07,2020-07-02,2020-07-18,GIG,MIA,3398
106,16/01/2020 15:45:07,2020-07-02,2020-07-19,GIG,MIA,3382
107,16/01/2020 15:45:07,2020-07-02,2020-07-20,GIG,MIA,3419
108,16/01/2020 15:45:07,2020-07-02,2020-07-21,GIG,MIA,3428
109,16/01/2020 15:45:07,2020-07-02,2020-07-22,GIG,MIA,3933
110,16/01/2020 15:45:07,2020-07-02,2020-07-23,GIG,MIA,3415
111,16/01/2020 15:45:07,2020-07-03,2020-07-17,GIG,MIA,3343
112,16/01/2020 15:45:07,2020-07-03,2020-07-18,GIG,MIA,3392
113,16/01/2020 15:45:07,2020-07-03,2020-07-19,GIG,MIA,3392
114,16/01/2020 15:45:07,2020-07-03,2020-07-20,GIG,MIA,3447
115,16/01/2020 15:45:07,2020-07-03,2020-07-21,GIG,MIA,3458
116,16/01/2020 15:45:07,2020-07-03,2020-07-22,GIG,MIA,3452
117,16/01/2020 15:45:07,2020-07-03,2020-07-23,GIG,MIA,3464
118,16/01/2020 15:45:07,2020-07-04,2020-07-17,GIG,MIA,3449
119,16/01/2020 15:45:07,2020-07-04,2020-07-18,GIG,MIA,3413
120,16/01/2020 15:45:07,2020-07-04,2020-07-19,GIG,MIA,3401
121,16/01/2020 15:45:07,2020-07-04,2020-07-20,GIG,MIA,3443
122,16/01/2020 15:45:07,2020-07-04,2020-07-21,GIG,MIA,3452
123,16/01/2020 15:45:07,2020-07-04,2020-07-22,GIG,MIA,3448
124,16/01/2020 15:45:07,2020-07-04,2020-07-23,GIG,MIA,3484
125,16/01/2020 15:45:07,2020-07-05,2020-07-17,GIG,MIA,3410
126,16/01/2020 15:45:07,2020-07-05,2020-07-18,GIG,MIA,3369
127,16/01/2020 15:45:07,2020-07-05,2020-07-19,GIG,MIA,3324
128,16/01/2020 15:45:07,2020-07-05,2020-07-20,GIG,MIA,3412
129,16/01/2020 15:45:07,2020-07-05,2020-07-21,GIG,MIA,3455
130,16/01/2020 15:45:07,2020-07-05,2020-07-22,GIG,MIA,3450
131,16/01/2020 15:45:07,2020-07-05,2020-07-23,GIG,MIA,3462
132,16/01/2020 15:45:07,2020-07-06,2020-07-17,GIG,MIA,3469
133,16/01/2020 15:45:07,2020-07-06,2020-07-18,GIG,MIA,3447
134,16/01/2020 15:45:07,2020-07-06,2020-07-19,GIG,MIA,3375
135,16/01/2020 15:45:07,2020-07-06,2020-07-20,GIG,MIA,3560
136,16/01/2020 15:45:07,2020-07-06,2020-07-21,GIG,MIA,3556
137,16/01/2020 15:45:07,2020-07-06,2020-07-22,GIG,MIA,3521
138,16/01/2020 15:45:07,2020-07-06,2020-07-23,GIG,MIA,3510
139,16/01/2020 15:45:07,2020-07-07,2020-07-17,GIG,MIA,3505
140,16/01/2020 15:45:07,2020-07-07,2020-07-18,GIG,MIA,3472
141,16/01/2020 15:45:07,2020-07-07,2020-07-19,GIG,MIA,3443
142,16/01/2020 15:45:07,2020-07-07,2020-07-20,GIG,MIA,3599
143,16/01/2020 15:45:07,2020-07-07,2020-07-21,GIG,MIA,3608
144,16/01/2020 15:45:07,2020-07-07,2020-07-22,GIG,MIA,3547
145,16/01/2020 15:45:07,2020-07-07,2020-07-23,GIG,MIA,3554
146,16/01/2020 15:45:07,2020-07-08,2020-07-17,GIG,MIA,3618
147,16/01/2020 15:45:07,2020-07-08,2020-07-18,GIG,MIA,3543
148,16/01/2020 15:45:07,2020-07-08,2020-07-19,GIG,MIA,3500
149,16/01/2020 15:45:07,2020-07-08,2020-07-20,GIG,MIA,3658
150,16/01/2020 15:45:07,2020-07-08,2020-07-21,GIG,MIA,3650
151,16/01/2020 15:45:07,2020-07-08,2020-07-22,GIG,MIA,3633
152,16/01/2020 15:45:07,2020-07-08,2020-07-23,GIG,MIA,3640
0,16/01/2020 17:28:47,2020-07-05,2020-07-20,POA,ATL,6561
1,16/01/2020 17:28:48,2020-07-02,2020-07-17,POA,MIA,3919
2,16/01/2020 17:28:48,2020-07-02,2020-07-18,POA,MIA,3896
3,16/01/2020 17:28:48,2020-07-02,2020-07-19,POA,MIA,4032
4,16/01/2020 17:28:48,2020-07-02,2020-07-20,POA,MIA,3941
5,16/01/2020 17:28:48,2020-07-02,2020-07-21,POA,MIA,3918
6,16/01/2020 17:28:48,2020-07-02,2020-07-22,POA,MIA,3951
7,16/01/2020 17:28:48,2020-07-02,2020-07-23,POA,MIA,3965
8,16/01/2020 17:28:48,2020-07-03,2020-07-17,POA,MIA,3678
9,16/01/2020 17:28:48,2020-07-03,2020-07-18,POA,MIA,3805
10,16/01/2020 17:28:48,2020-07-03,2020-07-19,POA,MIA,3937
11,16/01/2020 17:28:48,2020-07-03,2020-07-20,POA,MIA,3807
12,16/01/2020 17:28:48,2020-07-03,2020-07-21,POA,MIA,3805
13,16/01/2020 17:28:48,2020-07-03,2020-07-22,POA,MIA,3817
14,16/01/2020 17:28:48,2020-07-03,2020-07-23,POA,MIA,3815
15,16/01/2020 17:28:48,2020-07-04,2020-07-17,POA,MIA,3869
16,16/01/2020 17:28:48,2020-07-04,2020-07-18,POA,MIA,3952
17,16/01/2020 17:28:48,2020-07-04,2020-07-19,POA,MIA,4017
18,16/01/2020 17:28:48,2020-07-04,2020-07-20,POA,MIA,3932
19,16/01/2020 17:28:48,2020-07-04,2020-07-21,POA,MIA,3877
20,16/01/2020 17:28:48,2020-07-04,2020-07-22,POA,MIA,3879
21,16/01/2020 17:28:48,2020-07-04,2020-07-23,POA,MIA,3883
22,16/01/2020 17:28:48,2020-07-05,2020-07-17,POA,MIA,3957
23,16/01/2020 17:28:48,2020-07-05,2020-07-18,POA,MIA,3989
24,16/01/2020 17:28:48,2020-07-05,2020-07-19,POA,MIA,3957
25,16/01/2020 17:28:48,2020-07-05,2020-07-20,POA,MIA,4006
26,16/01/2020 17:28:48,2020-07-05,2020-07-21,POA,MIA,3972
27,16/01/2020 17:28:48,2020-07-05,2020-07-22,POA,MIA,3923
28,16/01/2020 17:28:48,2020-07-05,2020-07-23,POA,MIA,3930
29,16/01/2020 17:28:48,2020-07-06,2020-07-17,POA,MIA,3994
30,16/01/2020 17:28:48,2020-07-06,2020-07-18,POA,MIA,4208
31,16/01/2020 17:28:48,2020-07-06,2020-07-19,POA,MIA,4004
32,16/01/2020 17:28:48,2020-07-06,2020-07-20,POA,MIA,3936
33,16/01/2020 17:28:48,2020-07-06,2020-07-21,POA,MIA,3838
34,16/01/2020 17:28:48,2020-07-06,2020-07-22,POA,MIA,3826
35,16/01/2020 17:28:48,2020-07-06,2020-07-23,POA,MIA,3800
36,16/01/2020 17:28:48,2020-07-07,2020-07-17,POA,MIA,3892
37,16/01/2020 17:28:48,2020-07-07,2020-07-18,POA,MIA,3931
38,16/01/2020 17:28:48,2020-07-07,2020-07-19,POA,MIA,3997
39,16/01/2020 17:28:48,2020-07-07,2020-07-20,POA,MIA,3854
40,16/01/2020 17:28:48,2020-07-07,2020-07-21,POA,MIA,3824
41,16/01/2020 17:28:48,2020-07-07,2020-07-22,POA,MIA,3855
42,16/01/2020 17:28:48,2020-07-07,2020-07-23,POA,MIA,3777
43,16/01/2020 17:28:48,2020-07-08,2020-07-17,POA,MIA,3933
44,16/01/2020 17:28:48,2020-07-08,2020-07-18,POA,MIA,3946
45,16/01/2020 17:28:48,2020-07-08,2020-07-19,POA,MIA,4061
46,16/01/2020 17:28:48,2020-07-08,2020-07-20,POA,MIA,3991
47,16/01/2020 17:28:48,2020-07-08,2020-07-21,POA,MIA,3885
48,16/01/2020 17:28:48,2020-07-08,2020-07-22,POA,MIA,3958
49,16/01/2020 17:28:48,2020-07-08,2020-07-23,POA,MIA,3970
50,16/01/2020 17:28:50,2020-07-02,2020-07-18,GRU,ATL,4830
51,16/01/2020 17:28:50,2020-07-05,2020-07-20,GRU,ATL,4788
52,16/01/2020 17:28:50,2020-07-07,2020-07-21,GRU,ATL,4726
53,16/01/2020 17:28:50,2020-07-07,2020-07-23,GRU,ATL,4749
54,16/01/2020 17:28:50,2020-07-02,2020-07-17,GRU,MIA,3795
55,16/01/2020 17:28:50,2020-07-02,2020-07-18,GRU,MIA,3625
56,16/01/2020 17:28:50,2020-07-02,2020-07-19,GRU,MIA,3578
57,16/01/2020 17:28:50,2020-07-02,2020-07-20,GRU,MIA,3480
58,16/01/2020 17:28:50,2020-07-02,2020-07-21,GRU,MIA,3462
59,16/01/2020 17:28:50,2020-07-02,2020-07-22,GRU,MIA,3518
60,16/01/2020 17:28:50,2020-07-02,2020-07-23,GRU,MIA,3372
61,16/01/2020 17:28:50,2020-07-03,2020-07-17,GRU,MIA,3625
62,16/01/2020 17:28:50,2020-07-03,2020-07-18,GRU,MIA,3770
63,16/01/2020 17:28:50,2020-07-03,2020-07-19,GRU,MIA,3601
64,16/01/2020 17:28:50,2020-07-03,2020-07-20,GRU,MIA,3509
65,16/01/2020 17:28:50,2020-07-03,2020-07-21,GRU,MIA,3498
66,16/01/2020 17:28:50,2020-07-03,2020-07-22,GRU,MIA,3417
67,16/01/2020 17:28:50,2020-07-03,2020-07-23,GRU,MIA,3625
68,16/01/2020 17:28:50,2020-07-04,2020-07-17,GRU,MIA,3736
69,16/01/2020 17:28:50,2020-07-04,2020-07-18,GRU,MIA,3770
70,16/01/2020 17:28:50,2020-07-04,2020-07-19,GRU,MIA,3770
71,16/01/2020 17:28:50,2020-07-04,2020-07-20,GRU,MIA,3644
72,16/01/2020 17:28:50,2020-07-04,2020-07-21,GRU,MIA,3503
73,16/01/2020 17:28:50,2020-07-04,2020-07-22,GRU,MIA,3440
74,16/01/2020 17:28:50,2020-07-04,2020-07-23,GRU,MIA,3489
75,16/01/2020 17:28:50,2020-07-05,2020-07-17,GRU,MIA,3673
76,16/01/2020 17:28:50,2020-07-05,2020-07-18,GRU,MIA,3770
77,16/01/2020 17:28:50,2020-07-05,2020-07-19,GRU,MIA,3346
78,16/01/2020 17:28:50,2020-07-05,2020-07-20,GRU,MIA,3495
79,16/01/2020 17:28:50,2020-07-05,2020-07-21,GRU,MIA,3485
80,16/01/2020 17:28:50,2020-07-05,2020-07-22,GRU,MIA,3423
81,16/01/2020 17:28:50,2020-07-05,2020-07-23,GRU,MIA,3462
82,16/01/2020 17:28:50,2020-07-06,2020-07-17,GRU,MIA,3501
83,16/01/2020 17:28:50,2020-07-06,2020-07-18,GRU,MIA,3372
84,16/01/2020 17:28:50,2020-07-06,2020-07-19,GRU,MIA,3394
85,16/01/2020 17:28:50,2020-07-06,2020-07-20,GRU,MIA,3377
86,16/01/2020 17:28:50,2020-07-06,2020-07-21,GRU,MIA,3372
87,16/01/2020 17:28:50,2020-07-06,2020-07-22,GRU,MIA,3130
88,16/01/2020 17:28:50,2020-07-06,2020-07-23,GRU,MIA,3347
89,16/01/2020 17:28:50,2020-07-07,2020-07-17,GRU,MIA,3536
90,16/01/2020 17:28:50,2020-07-07,2020-07-18,GRU,MIA,3499
91,16/01/2020 17:28:50,2020-07-07,2020-07-19,GRU,MIA,3580
92,16/01/2020 17:28:50,2020-07-07,2020-07-20,GRU,MIA,3519
93,16/01/2020 17:28:50,2020-07-07,2020-07-21,GRU,MIA,3268
94,16/01/2020 17:28:50,2020-07-07,2020-07-22,GRU,MIA,3346
95,16/01/2020 17:28:50,2020-07-07,2020-07-23,GRU,MIA,3518
96,16/01/2020 17:28:50,2020-07-08,2020-07-17,GRU,MIA,3631
97,16/01/2020 17:28:50,2020-07-08,2020-07-18,GRU,MIA,3653
98,16/01/2020 17:28:50,2020-07-08,2020-07-19,GRU,MIA,3585
99,16/01/2020 17:28:50,2020-07-08,2020-07-20,GRU,MIA,3518
100,16/01/2020 17:28:50,2020-07-08,2020-07-21,GRU,MIA,3444
101,16/01/2020 17:28:50,2020-07-08,2020-07-22,GRU,MIA,3518
102,16/01/2020 17:28:50,2020-07-08,2020-07-23,GRU,MIA,3475
103,16/01/2020 17:28:51,2020-07-05,2020-07-20,GIG,ATL,5343
104,16/01/2020 17:28:52,2020-07-02,2020-07-17,GIG,MIA,3440
105,16/01/2020 17:28:52,2020-07-02,2020-07-18,GIG,MIA,3392
106,16/01/2020 17:28:52,2020-07-02,2020-07-19,GIG,MIA,3402
107,16/01/2020 17:28:52,2020-07-02,2020-07-20,GIG,MIA,3383
108,16/01/2020 17:28:52,2020-07-02,2020-07-21,GIG,MIA,3365
109,16/01/2020 17:28:52,2020-07-02,2020-07-22,GIG,MIA,3933
110,16/01/2020 17:28:52,2020-07-02,2020-07-23,GIG,MIA,3432
111,16/01/2020 17:28:52,2020-07-03,2020-07-17,GIG,MIA,3459
112,16/01/2020 17:28:52,2020-07-03,2020-07-18,GIG,MIA,3409
113,16/01/2020 17:28:52,2020-07-03,2020-07-19,GIG,MIA,3401
114,16/01/2020 17:28:52,2020-07-03,2020-07-20,GIG,MIA,3430
115,16/01/2020 17:28:52,2020-07-03,2020-07-21,GIG,MIA,3381
116,16/01/2020 17:28:52,2020-07-03,2020-07-22,GIG,MIA,3387
117,16/01/2020 17:28:52,2020-07-03,2020-07-23,GIG,MIA,3433
118,16/01/2020 17:28:52,2020-07-04,2020-07-17,GIG,MIA,3505
119,16/01/2020 17:28:52,2020-07-04,2020-07-18,GIG,MIA,3450
120,16/01/2020 17:28:52,2020-07-04,2020-07-19,GIG,MIA,3433
121,16/01/2020 17:28:52,2020-07-04,2020-07-20,GIG,MIA,3424
122,16/01/2020 17:28:52,2020-07-04,2020-07-21,GIG,MIA,3415
123,16/01/2020 17:28:52,2020-07-04,2020-07-22,GIG,MIA,3412
124,16/01/2020 17:28:52,2020-07-04,2020-07-23,GIG,MIA,3443
125,16/01/2020 17:28:52,2020-07-05,2020-07-17,GIG,MIA,3486
126,16/01/2020 17:28:52,2020-07-05,2020-07-18,GIG,MIA,3437
127,16/01/2020 17:28:52,2020-07-05,2020-07-19,GIG,MIA,3423
128,16/01/2020 17:28:52,2020-07-05,2020-07-20,GIG,MIA,3429
129,16/01/2020 17:28:52,2020-07-05,2020-07-21,GIG,MIA,3417
130,16/01/2020 17:28:52,2020-07-05,2020-07-22,GIG,MIA,3432
131,16/01/2020 17:28:52,2020-07-05,2020-07-23,GIG,MIA,3452
132,16/01/2020 17:28:52,2020-07-06,2020-07-17,GIG,MIA,3629
133,16/01/2020 17:28:52,2020-07-06,2020-07-18,GIG,MIA,3502
134,16/01/2020 17:28:52,2020-07-06,2020-07-19,GIG,MIA,3515
135,16/01/2020 17:28:52,2020-07-06,2020-07-20,GIG,MIA,3547
136,16/01/2020 17:28:52,2020-07-06,2020-07-21,GIG,MIA,3537
137,16/01/2020 17:28:52,2020-07-06,2020-07-22,GIG,MIA,3552
138,16/01/2020 17:28:52,2020-07-06,2020-07-23,GIG,MIA,3541
139,16/01/2020 17:28:52,2020-07-07,2020-07-17,GIG,MIA,3675
140,16/01/2020 17:28:52,2020-07-07,2020-07-18,GIG,MIA,3579
141,16/01/2020 17:28:52,2020-07-07,2020-07-19,GIG,MIA,3544
142,16/01/2020 17:28:52,2020-07-07,2020-07-20,GIG,MIA,3557
143,16/01/2020 17:28:52,2020-07-07,2020-07-21,GIG,MIA,3585
144,16/01/2020 17:28:52,2020-07-07,2020-07-22,GIG,MIA,3580
145,16/01/2020 17:28:52,2020-07-07,2020-07-23,GIG,MIA,3594
146,16/01/2020 17:28:52,2020-07-08,2020-07-17,GIG,MIA,3739
147,16/01/2020 17:28:52,2020-07-08,2020-07-18,GIG,MIA,3635
148,16/01/2020 17:28:52,2020-07-08,2020-07-19,GIG,MIA,3558
149,16/01/2020 17:28:52,2020-07-08,2020-07-20,GIG,MIA,3565
150,16/01/2020 17:28:52,2020-07-08,2020-07-21,GIG,MIA,3591
151,16/01/2020 17:28:52,2020-07-08,2020-07-22,GIG,MIA,3607
152,16/01/2020 17:28:52,2020-07-08,2020-07-23,GIG,MIA,3613
0,17/01/2020 09:05:15,2020-07-05,2020-07-20,POA,ATL,6175
1,17/01/2020 09:05:16,2020-07-02,2020-07-17,POA,MIA,3652
2,17/01/2020 09:05:16,2020-07-02,2020-07-18,POA,MIA,3774
3,17/01/2020 09:05:16,2020-07-02,2020-07-19,POA,MIA,3853
4,17/01/2020 09:05:16,2020-07-02,2020-07-20,POA,MIA,3572
5,17/01/2020 09:05:16,2020-07-02,2020-07-21,POA,MIA,3613
6,17/01/2020 09:05:16,2020-07-02,2020-07-22,POA,MIA,3721
7,17/01/2020 09:05:16,2020-07-02,2020-07-23,POA,MIA,3789
8,17/01/2020 09:05:16,2020-07-03,2020-07-17,POA,MIA,3549
9,17/01/2020 09:05:16,2020-07-03,2020-07-18,POA,MIA,3590
10,17/01/2020 09:05:16,2020-07-03,2020-07-19,POA,MIA,3562
11,17/01/2020 09:05:16,2020-07-03,2020-07-20,POA,MIA,3493
12,17/01/2020 09:05:16,2020-07-03,2020-07-21,POA,MIA,3522
13,17/01/2020 09:05:16,2020-07-03,2020-07-22,POA,MIA,3527
14,17/01/2020 09:05:16,2020-07-03,2020-07-23,POA,MIA,3520
15,17/01/2020 09:05:16,2020-07-04,2020-07-17,POA,MIA,3631
16,17/01/2020 09:05:16,2020-07-04,2020-07-18,POA,MIA,4025
17,17/01/2020 09:05:16,2020-07-04,2020-07-19,POA,MIA,3736
18,17/01/2020 09:05:16,2020-07-04,2020-07-20,POA,MIA,3577
19,17/01/2020 09:05:16,2020-07-04,2020-07-21,POA,MIA,3592
20,17/01/2020 09:05:16,2020-07-04,2020-07-22,POA,MIA,3596
21,17/01/2020 09:05:16,2020-07-04,2020-07-23,POA,MIA,3616
22,17/01/2020 09:05:16,2020-07-05,2020-07-17,POA,MIA,3687
23,17/01/2020 09:05:16,2020-07-05,2020-07-18,POA,MIA,3737
24,17/01/2020 09:05:16,2020-07-05,2020-07-19,POA,MIA,3788
25,17/01/2020 09:05:16,2020-07-05,2020-07-20,POA,MIA,3692
26,17/01/2020 09:05:16,2020-07-05,2020-07-21,POA,MIA,3700
